date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:34:45	47504/47504	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22435469-b990-55f5ea72f1b00%22	http://t.commonsupport.com/woodex/fonts/flaticon.eot	/Users/iyadh/websites/SiteINAT/t.commonsupport.com/woodex/fonts/flaticon.eot	(from http://t.commonsupport.com/woodex/css/flaticon.css)
21:34:45	47504/47504	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22435469-b990-55f5ea72f1b00%22	http://t.commonsupport.com/woodex/fonts/flaticon.eot?	/Users/iyadh/websites/SiteINAT/t.commonsupport.com/woodex/fonts/flaticond41d.eot	(from http://t.commonsupport.com/woodex/css/flaticon.css)
21:34:49	150920/150920	---M--	200	added ('OK')	font/ttf	etag:%22435499-24d88-53168339f7000%22	http://t.commonsupport.com/woodex/fonts/fontawesome-webfont.ttf?v=4.6.1	/Users/iyadh/websites/SiteINAT/t.commonsupport.com/woodex/fonts/fontawesome-webfont914c.ttf	(from http://t.commonsupport.com/woodex/css/font-awesome.css)
21:34:53	346/346	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2015%20Jan%202019%2020:34:47%20GMT	http://t.commonsupport.com/woodex/css/owl.video.play.png	/Users/iyadh/websites/SiteINAT/t.commonsupport.com/woodex/css/owl.video.play.png	(from http://t.commonsupport.com/woodex/css/owl.css)
21:34:53	47328/47328	---M--	200	added ('OK')	font/ttf	etag:%22435491-b8e0-55f5ea72f1b00%22	http://t.commonsupport.com/woodex/fonts/flaticon.ttf	/Users/iyadh/websites/SiteINAT/t.commonsupport.com/woodex/fonts/flaticon.ttf	(from http://t.commonsupport.com/woodex/css/flaticon.css)
21:34:55	1362/1362	---M--	200	added ('OK')	image/png	etag:%224354bb-552-4df17219cab00%22	http://t.commonsupport.com/woodex/images/fancybox/fancybox_sprite.png	/Users/iyadh/websites/SiteINAT/t.commonsupport.com/woodex/images/fancybox/fancybox_sprite.png	(from http://t.commonsupport.com/woodex/css/jquery.fancybox.css)
21:34:55	322919/322919	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2243547c-4ed67-55f5ea72f1b00%22	http://t.commonsupport.com/woodex/fonts/flaticon.svg	/Users/iyadh/websites/SiteINAT/t.commonsupport.com/woodex/fonts/flaticon.svg	(from http://t.commonsupport.com/woodex/css/flaticon.css)
21:34:55	6567/6567	---M--	200	added ('OK')	image/gif	etag:%224354b8-19a7-4df17219cab00%22	http://t.commonsupport.com/woodex/images/fancybox/fancybox_loading.gif	/Users/iyadh/websites/SiteINAT/t.commonsupport.com/woodex/images/fancybox/fancybox_loading.gif	(from http://t.commonsupport.com/woodex/css/jquery.fancybox.css)
21:34:56	43/43	---M--	200	added ('OK')	image/gif	etag:%224354b7-2b-4df17219cab00%22	http://t.commonsupport.com/woodex/images/fancybox/blank.gif	/Users/iyadh/websites/SiteINAT/t.commonsupport.com/woodex/images/fancybox/blank.gif	(from http://t.commonsupport.com/woodex/css/jquery.fancybox.css)
21:34:57	1003/1003	---M--	200	added ('OK')	image/png	etag:%224354ba-3eb-4df17219cab00%22	http://t.commonsupport.com/woodex/images/fancybox/fancybox_overlay.png	/Users/iyadh/websites/SiteINAT/t.commonsupport.com/woodex/images/fancybox/fancybox_overlay.png	(from http://t.commonsupport.com/woodex/css/jquery.fancybox.css)
21:34:58	6553/6553	---M--	200	added ('OK')	image/png	etag:%224354bc-1999-4df17219cab00%22	http://t.commonsupport.com/woodex/images/fancybox/fancybox_sprite@2x.png	/Users/iyadh/websites/SiteINAT/t.commonsupport.com/woodex/images/fancybox/fancybox_sprite@2x.png	(from http://t.commonsupport.com/woodex/css/jquery.fancybox.css)
21:34:59	13984/13984	---M--	200	added ('OK')	image/gif	etag:%224354b9-36a0-4df17219cab00%22	http://t.commonsupport.com/woodex/images/fancybox/fancybox_loading@2x.gif	/Users/iyadh/websites/SiteINAT/t.commonsupport.com/woodex/images/fancybox/fancybox_loading@2x.gif	(from http://t.commonsupport.com/woodex/css/jquery.fancybox.css)
21:35:00	345/345	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2015%20Jan%202019%2020:34:59%20GMT	http://t.commonsupport.com/woodex/css/mCSB_buttons.html	/Users/iyadh/websites/SiteINAT/t.commonsupport.com/woodex/css/mCSB_buttons.html	(from http://t.commonsupport.com/woodex/css/jquery.mCustomScrollbar.min.css)
